pragmeta_trial_id,doi,domain_name,quote,best_match,ratio
1499,10.1097/sla.0000000000003449,Recruitment,"Between July 28, 2016 and April 13, 2018, 400 patients were enrolled in this trial.","Between July 28, 2016 and April 13, 2018, 400 patients were enrolled in this trial.",100.0
1499,10.1097/sla.0000000000003449,Recruitment,The study was registered at ClinicalTrials.gov (NCT02772731)., The trial was registered at ClinicalTrials.gov (NCT0277273,93.22033898305084
1499,10.1097/sla.0000000000003449,Setting,In this multicenter randomized controlled trial occurring in 9 centers across the United States...,"
In this multicenter randomized controlled trial occurring in 9 centers across the United State",100.0
1499,10.1097/sla.0000000000003449,Setting,Nine centers from across the United States (Table 1) participated in this prospective randomized controlled trial.,Nine centers from across the United States (Table 1) participated in this prospective randomized controlled trial.,100.0
1499,10.1097/sla.0000000000003449,Organisation,The study protocol is attached in the Appendix here.,The study protocol is attached in the Appendix here.,100.0
1499,10.1097/sla.0000000000003449,Organisation,The study was monitored biannually by the Yale Cancer Center Data Safety Monitoring Committee.,The study was monitored biannually by the Yale Cancer Center Data Safety Monitoring Committee.,100.0
1499,10.1097/sla.0000000000003449,Flexibility (delivery),"Surgeons were instructed to perform partial mastectomy according to their usual practice, including excision of selective margins based on intraoperative imaging and/or their own gross evaluation.","Surgeons were instructed to perform partial mastectomy according to their usual practice, including excision of selective margins based on intraoperative imaging and/or their own gross evaluation.",100.0
1499,10.1097/sla.0000000000003449,Flexibility (delivery),"Once the surgeon completed the partial mastectomy, a phone call was placed to the coordinating center at Yale and the patient's randomization group was revealed to the surgical team."," Once the surgeon completed the partial mastectomy, a phone call was placed to the coordinating center at Yale and the patient's randomization group was revealed to the surgical tea",100.0
1499,10.1097/sla.0000000000003449,Flexibility (adherence),Re-excision was left to the discretion of the surgeon.,Re-excision was left to the discretion of the surgeon.,100.0
1499,10.1097/sla.0000000000003449,Flexibility (adherence),"Of the 91 patients who had a positive final margin, 61 (67.0%) underwent a re-excision. Re-excision was left to the discretion of the surgeon.","Of the 91 patients who had a positive final margin, 61 (67.0%) underwent a re-excision. Re-excision was left to the discretion of the surgeon.",100.0
1499,10.1097/sla.0000000000003449,Follow-up,"Median follow-up time was 13 months (range, 4–31).","Median follow-up time was 13 months (range, 4–31).",100.0
1499,10.1097/sla.0000000000003449,Follow-up,"Cosmetic outcome and quality of life (each measured at 1- and 5-yrs), and 5-year local recurrence rate will be reported in due course.","Cosmetic outcome and quality of life (each measured at 1- and 5-yrs), and 5-year local recurrence rate will be reported in due course.",100.0
1499,10.1097/sla.0000000000003449,Primary outcome,Primary outcome measures were positive margin and re-excision rates.,Primary outcome measures were positive margin and re-excision rates.,100.0
1499,10.1097/sla.0000000000003449,Primary outcome,Resection of CSM significantly reduces positive margin and re-excision rates in patients undergoing PM.,Resection of CSM significantly reduces positive margin and re-excision rates in patients undergoing PM.,100.0
1499,10.1097/sla.0000000000003449,Primary analysis,Group comparisons were made using Fisher exact or chi square tests for categorical variables and Mann–Whitney U tests for continuous variables.,Group comparisons were made using Fisher exact or chi square tests for categorical variables and Mann–Whitney U tests for continuous variables.,100.0
1499,10.1097/sla.0000000000003449,Primary analysis,IBM SPSS Statistics version 24.0 was used for statistical analysis.,IBM SPSS Statistics version 24.0 was used for statistical analysis.,100.0
1361,10.1097/sla.0b013e3181d96c32,Eligibility,"Adults presenting with primary or recurrent inguinal hernias, uni- or bilateral, with an indication for elective correction, were eligible for randomization.","Adults presenting with primary or recurrent inguinal hernias, uni- or bilateral, with an indication for elective correction, were eligible for randomization.",100.0
1361,10.1097/sla.0b013e3181d96c32,Eligibility,"Exclusion criteria were scrotal hernia, pregnancy, and communicative or cognitive limitation that prevented informed consent.","Exclusion criteria were scrotal hernia, pregnancy, and communicative or cognitive limitation that prevented informed consent.",100.0
1361,10.1097/sla.0b013e3181d96c32,Eligibility,"A medical history of prostatectomy, pfannenstiel incision, preperitoneal procedure, or abdominal bladder operation were other reasons for exclusion.","A medical history of prostatectomy, pfannenstiel incision, preperitoneal procedure, or abdominal bladder operation were other reasons for exclusion.",100.0
1361,10.1097/sla.0b013e3181d96c32,Recruitment,"Between August 2000 and March 2004, 722 patients consented to randomization.","
Between August 2000 and March 2004, 722 patients consented to randomizatio",100.0
1361,10.1097/sla.0b013e3181d96c32,Recruitment,"Randomization for TEP or Lichtenstein was carried out by telephone or fax at the outpatient clinic, by the central study coordinator, according to a balanced and stratified computer-generated list.","Randomization for TEP or Lichtenstein was carried out by telephone or fax at the outpatient clinic, by the central study coordinator, according to a balanced and stratified computer-generated list.",100.0
1361,10.1097/sla.0b013e3181d96c32,Recruitment,The trial is registered at www.clinicaltrials.gov with number NCT00788554.,The trial is registered at www.clinicaltrials.gov with number NCT00788554.,100.0
1361,10.1097/sla.0b013e3181d96c32,Setting,"Six hospitals, including 1 university hospital in the Netherlands participated in the “LEVEL”-trial.","Six hospitals, including 1 university hospital in the Netherlands participated in the “LEVEL”-trial.",100.0
1361,10.1097/sla.0b013e3181d96c32,Organisation,Surgeons and residents were experienced with both procedures or were supervised by an experienced surgeon.,Surgeons and residents were experienced with both procedures or were supervised by an experienced surgeon.,100.0
